instance,profile,policy,stream,K,decision,margin_sign,gamma_slope,gamma_delivery_route,gamma_best_found,gamma_lower_bound_l2,gamma_slope_over_delivery,gamma_slope_over_best,gamma_best_over_lower_bound,delta,R,chi,kappa,R_over_delta,zeta,B_align,B_kappa,nu,decision_slack_norm,D_align,best_search_starts,best_search_spread
SCA8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,36965.92316401702,37318.351890608516,27458.256600143086,23281.01610459689,0.9905561551157304,1.3462589305041452,1.1794268977255418,36965.92316401702,58687.679628595666,2.5876156904887693,-0.9833109736071788,1.5876156904887693,0.9949928239287738,4.1001854341423165,10.947110379634204,10.95179076054885,9.951790760548398,0.8132829909378992,9.0,11983.121043635667
SCA8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,82713.3299461567,119815.43164103765,65173.64458906632,45286.4527448614,0.6903395398512823,1.269122364840601,1.4391421857712514,79122.39297289906,130468.56140970039,2.5339440996878664,-0.7963250927602827,1.6489461011927227,0.8654497700896704,2.5339440996878664,3.1336193062307216,3.0894555367896843,2.089455536789362,0.8187825954964976,9.0,78389.3491653348
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,61062.506154394556,91520.99241160435,49458.9245665028,39894.524785447,0.6671967222533326,1.234610471003863,1.239742165936133,57947.14827042952,98898.46310399183,2.568607501595862,-0.8210032252272016,1.7067011243150305,0.9934128226577674,2.5686075015958614,3.342661466545748,2.2432772052866934,1.2432772052863534,0.6699472054388906,9.0,23767.117322587612
SCA8-0,moderate,SAA,search_sampled,10,certified_infeasible,-1.0,80180.71370369934,114921.06370487165,62543.92885714561,40321.35677327911,0.6977025022115279,1.28199035731889,1.5511365157879151,71048.74195920803,125284.88150716264,2.448639010521957,-0.8041086693576978,1.763365234237276,0.8786149735918656,2.4486390105219584,3.195268733017787,2.628795240007207,1.6287952400068832,0.858588137382666,9.0,71182.08527870338
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,79760.81484515792,94319.80694351715,54153.31639574187,37466.30041881546,0.8456422614702997,1.4728703642502972,1.4453873425022303,70996.12259574489,107114.82633768144,2.2330633065772774,-0.6674949707659064,1.5087419202820143,0.9235734625681373,2.2330633065772774,2.452538810052406,1.3698995583216027,0.369899558321295,0.8532360255604562,9.0,68276.58158310037
SCA8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,60201.40010494411,91427.72734399405,52554.16606711268,40540.583623429746,0.6584588926555963,1.145511471499058,1.2963347186926013,60201.40010494407,105102.30947386364,2.7458449353444845,-0.8879631233090468,1.7458449353444865,0.9790404748475883,2.8209173668848297,4.225075764757524,1.9094469892284238,0.9094469892280738,0.8247446414142766,9.0,42870.60144181515
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,88900.9451142939,118731.02014151891,74709.25004195106,51480.816281455875,0.7487592122794053,1.189959008615049,1.4512056225662917,80555.15726474115,147858.0661129716,2.5693002822867337,-0.8583757432026518,1.8354885166078474,0.8729348251099782,2.5693002822867337,3.7579082794346905,3.995731572632783,2.9957315726324665,0.8580521449658226,9.0,65250.58850053071
SCA8-0,moderate,SAA,search_sampled,12,certified_infeasible,-1.0,112688.66302493658,170743.03119108168,90100.35587357843,52519.23969581951,0.6599898235309213,1.2507016418786652,1.7155685496481083,100931.21451882269,180820.36446750734,2.500265522930039,-0.8269503155954417,1.7915207434047682,0.8349206790203493,2.5002655229300395,3.3996138668296663,5.175184286496422,4.1751842864961395,0.8630396873939363,9.0,107497.45025931648
SCA8-0,moderate,SAA,search_sampled,9,certified_infeasible,-1.0,100393.24825703632,155139.18156640974,88541.09309321476,60574.3147386732,0.6471172997265132,1.1338605019405372,1.461693681145127,100393.2482570363,177166.4433901613,2.7647246848370015,-0.9374456146658643,1.764724684837002,0.8275485932655889,3.080319979491673,5.654394655298132,4.568025810353905,3.568025810353608,0.856221007554155,9.0,98929.06640995096
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,79760.8148451579,94319.80694351715,54153.316395741895,32286.561609636377,0.8456422614702995,1.4728703642502963,1.6772710903839039,70996.12259574489,107114.82633768144,2.233063306577278,-0.6674949707659064,1.5087419202820143,0.9235734625681374,2.2330633065772774,2.452538810052406,2.1136880980332426,1.1136880980329242,0.8532360255604562,9.0,697.8814937601419
SCA8-0,moderate,SAA,search_sampled,13,certified_infeasible,-1.0,117407.58358872042,178763.18303708656,95235.47466648275,65921.11916861578,0.6567772043103686,1.2328135497815809,1.4446883770720804,107227.4278235164,190914.78893509414,2.539377846349388,-0.8343787230336184,1.7804659946643242,0.8343558223958806,2.539377846349388,3.475016999245139,5.620157376208847,4.620157376208567,0.8626413839847819,9.0,113331.12446025292
SCA8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,91574.41675716624,130602.8848866611,75306.2227197515,51386.86527242038,0.7011668757289375,1.2160272212557526,1.4654760962850322,91574.41675716625,150700.04644003676,2.645656633988265,-0.8460329687316638,1.6456566339882648,0.8598778742596954,2.7528677728580018,3.6041356629308074,3.6037900020868996,2.6037900020865954,0.8343923278186177,9.0,72182.89351468341
SCA8-0,moderate,SAA,search_sampled,7,ambiguous,-1.0,74463.41752508932,109310.07552054916,67977.07698549205,42714.51022203692,0.6812127534491637,1.0954195271000193,1.5914282203433032,74463.41752508927,136356.9262146475,2.831193500737514,-0.9667651867300354,1.8311935007375157,0.9471869514473047,3.1407312366448434,7.757439126589785,0.9015891240525248,-0.09841087594779567,0.8252589187623101,9.0,51471.22031397956
SCA8-0,moderate,SAA,search_sampled,9,certified_infeasible,-1.0,97021.59781346998,123646.8311233486,74711.1082907745,55901.12113847654,0.7846670790671731,1.298623458185942,1.3364867603585702,97021.59781346998,149489.1621646581,2.540782315830958,-0.8569930128954372,1.5407823158309581,0.948535015921014,2.9674043521881974,3.73969659873314,2.3500650746760905,1.3500650746758174,0.7299843920905951,9.0,60887.40710503909
SCA8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,103181.06682689823,166279.9293488789,90629.95554681015,63007.45164444001,0.6205262849878274,1.138487448265441,1.438400588842219,92854.90927185566,181946.4386227036,2.663292368895351,-0.9198256030220741,1.9594703182576,0.938663578890932,2.6632923688953523,4.994558988724793,4.382676102267922,3.382676102267634,0.8390250435409309,9.0,64600.27909739988
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,45073.33910161512,44908.689129410064,31277.746870696647,22867.02166507202,1.0036663277284847,1.4410673277698025,1.3678102609432297,45073.33910161512,65873.04188925993,2.46146354368717,-0.9210467274656551,1.4614635436871701,0.9666802778794217,3.695194559666249,5.033034761518573,7.735131244372644,6.735131244372255,0.7872564280078052,9.0,1898.7415098478305
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,99648.03813245885,149252.43652085916,89092.04130690923,60136.100442234856,0.6676476475379501,1.1184841728924555,1.4815067929535717,89844.07770523656,177384.30322563343,2.681722449725022,-0.9288934398202604,1.9743572170399672,0.8494292106445993,2.6817224497250214,5.303470565969972,5.548428331692634,4.548428331692322,0.8858731104873935,9.0,3290.741889289522
SCA8-0,moderate,SAA,search_sampled,10,certified_infeasible,-1.0,91246.65120555078,135324.8962427368,83820.32302823185,57876.49212881314,0.6742783755169381,1.0885981813123964,1.448261979003093,85454.19682655831,166773.74223157807,2.764243243184279,-0.9398982231781592,1.9516155838439342,0.7847548589705482,2.764243243184277,5.768612173161767,5.6358525417577985,4.6358525417574645,0.8919969143321853,9.0,3341.576277579632
SCA8-0,moderate,SAA,search_sampled,14,certified_infeasible,-1.0,93220.51364893475,148282.30617475355,87961.59009601355,51351.32716056517,0.628669165281747,1.0597865903422263,1.7129370351222963,93067.65769480236,175846.1443726773,2.8847062898644804,-0.9438521175754853,1.8894441820952583,0.76995465206695,2.8847062898644817,5.968267868045652,7.123142118429116,6.123142118428766,0.8952294025319053,9.0,5161.638399756746
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,99648.03813245885,149252.43652085916,89092.04130690923,57175.09404041088,0.6676476475379501,1.1184841728924555,1.5582316531729659,89844.07770523654,177384.30322563343,2.681722449725022,-0.9288934398202604,1.9743572170399677,0.8494292106445993,2.681722449725021,5.303470565969972,5.548428331692634,4.548428331692322,0.8858731104873935,9.0,78966.07728044665
SCA8-0,moderate,SAA,search_sampled,13,certified_infeasible,-1.0,110736.42948266848,145110.7132174155,87879.04228770956,47995.706248674855,0.7631168438732366,1.2601005495727355,1.8309771676739492,106192.38940682319,174578.50764399985,2.535488080684116,-0.7954060915360102,1.643983232877352,0.8985905011908414,2.5354880806841167,3.126573541335867,5.237439257034094,4.237439257033808,0.8585536397437986,9.0,3170.5372226888867
SCA8-0,moderate,SAA,search_sampled,4,ambiguous,-1.0,74463.21805618051,114538.12422499584,64243.667707339206,49491.15662735254,0.6501173173563313,1.1590748273494638,1.2980837807260563,62428.290375449724,129256.78655591536,2.574224992354531,-0.9331586638303675,2.070484163166293,0.965563840964034,2.57422499235453,5.470064361979235,0.9501315517878041,-0.049868448212517076,0.829426063052906,9.0,43829.78367091069
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,87022.75749471618,133271.74453386333,75612.70657814562,52127.40399269998,0.6529722995604996,1.1509012364843505,1.4505365851085652,76211.52815128569,151123.1014456942,2.6123583777586354,-0.9148579668357325,1.9829428055254754,0.7982642927520843,2.612358377758635,4.846664854753351,6.183372942507791,5.183372942507439,0.8765417179691114,9.0,4143.271263468661
SCA8-0,moderate,SAA,search_sampled,16,certified_infeasible,-1.0,93494.02595566244,134267.79577087922,70076.29981695168,47292.112518989125,0.696325022831275,1.3341746952947127,1.4817756298962974,61501.44561417156,140694.35087430748,2.162660067546627,-0.8572955343070513,2.287659248807768,0.7291719529407531,2.1626600675466294,3.7436584205929497,7.158879897494866,6.158879897494516,0.9420357958254161,9.0,112557.9459462096
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,91886.71673536336,144714.38160593418,87746.72510955122,62181.47919592403,0.634952212182866,1.047181152580263,1.4111392370238593,91886.71673536333,175513.298883322,2.910105237395801,-0.9593223057426868,1.910105237395802,0.8717235223443518,2.9341330942534953,7.011918085793704,5.624762669650076,4.624762669649744,0.8549432761506564,9.0,3587.050905574739
SCA8-0,moderate,SAA,search_sampled,12,certified_infeasible,-1.0,96388.69755240205,153765.09212514843,82655.11875207243,53367.58951070467,0.6268568256958602,1.166155212256413,1.5487886844784917,79055.93811674332,165656.86666119556,2.53881223620539,-0.9316188742374095,2.095438630006099,0.8507775786879453,2.53881223620539,5.408126912793227,5.924072481928543,4.924072481928218,0.9101793567711494,9.0,102247.36059302436
SCA8-0,moderate,SAA,search_sampled,9,certified_infeasible,-1.0,77910.03029168719,102164.25885744356,57539.93909181117,37362.03456729602,0.7625957567058762,1.35401655826179,1.5400643931253521,60000.07685344497,114144.9618787155,2.235206918546678,-0.7708834323347308,1.9024135945279501,0.9001509496422038,2.2352069185466794,2.9545187504776855,2.43251807373577,1.4325180737354408,0.8930216025394462,9.0,67468.542139942
SCA8-0,moderate,SAA,search_sampled,14,certified_infeasible,-1.0,89424.49900351843,130767.10918190505,73111.55207267114,50693.77386950181,0.6838454987876461,1.2231240681996822,1.442219556604292,77639.75199078082,145603.67981637732,2.496445988457532,-0.8506079162278863,1.8753753854554656,0.6729721990997809,2.4964459884575323,3.658905604456468,8.085754689252408,7.085754689252035,0.9134901407548685,9.0,2384.83703347297
SCA8-0,moderate,SAA,search_sampled,13,certified_infeasible,-1.0,83240.33445388205,123938.31878262093,69551.23163131093,47286.776037661955,0.6716271067052292,1.1968204228954082,1.4708389418622294,72687.35875645965,138516.16996965389,2.537273908277332,-0.8711052670964786,1.9056431866475556,0.7272534009595722,2.537273908277331,3.939103684383183,5.841338143866108,4.841338143865748,0.916585109111077,9.0,108063.6003366398
SCA8-0,moderate,SAA,search_sampled,9,certified_infeasible,-1.0,99287.15932180909,148024.4752477366,84427.25667098802,58298.11142476361,0.6707482607564741,1.1760083560304455,1.4481988285322978,85398.60004747835,168203.06722893368,2.554224222030962,-0.8955271447217537,1.9696232389690138,0.7759714464026758,2.5542242220309617,4.3753546964235905,5.806162171004488,4.806162171004171,0.8994010589383341,9.0,95535.33061309249
SCA8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,77665.51608108902,104495.01256272772,67502.33075838907,46609.34302797605,0.7432461528675054,1.150560509667096,1.4482575031764027,69485.56647712034,133320.78634546118,2.611279278835094,-0.8943747582841983,1.9186831611908925,0.895619928745972,2.611279278835093,4.351421366796731,2.5105257060021313,1.5105257060018003,0.8672941774118663,9.0,55475.69944733754
SCA8-0,moderate,SAA,search_sampled,11,certified_infeasible,-1.0,100811.33178795404,132440.20776862092,88327.91640409509,50763.682828891404,0.7611837332970365,1.1413303504947185,1.7399824339345322,100811.33178795401,179488.5856194503,2.7804405758371047,-0.96981655243693,1.7804405758371054,0.8245196835420315,3.2846202553133272,8.140115667490129,6.286271304213948,5.286271304213628,0.8718505488683698,9.0,4806.769560046247
SCA8-0,moderate,SAA,search_sampled,16,certified_infeasible,-1.0,93494.02595566244,134267.7957708792,70076.29981695159,51379.54033079634,0.6963250228312751,1.3341746952947144,1.3638950322595358,61501.44561417154,140694.35087430748,2.1626600675466268,-0.8572955343070514,2.2876592488077683,0.7291719529407532,2.1626600675466285,3.7436584205929515,6.533257964234374,5.533257964234033,0.9420357958254163,9.0,4207.8502434553375
SCA8-0,moderate,SAA,search_sampled,2,certified_feasible,1.0,34942.10423738486,53528.90242616443,25162.631376651752,23672.953620840508,0.6527707958440314,1.3886506428658896,1.062927414114469,21674.14923589176,53565.08059088661,2.1532541176006013,-0.9121778255966229,2.471380998991388,1.0,2.1532541176006017,4.7721370215231715,11.731491881793943,10.73149188179347,0.8233403214169337,9.0,11562.11108477772
SCA8-0,moderate,SAA,search_sampled,2,certified_feasible,1.0,18983.663724105932,28989.09278386626,16389.451540661983,16326.958353108093,0.6548553921863742,1.158285478742699,1.0038276074576986,16317.89721068566,32918.177317804424,2.593602333250819,-0.9210561939682665,2.0173051032732445,1.0,2.5936023332508182,5.033336519255222,29.520640898280362,28.520640898279616,0.8263757427822903,9.0,9096.382772128927
SCA8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,83963.41272971856,134599.8078262902,78923.20099381104,48364.218078414306,0.6238003908451252,1.0638622315420627,1.6318510694383723,80808.92609065569,157915.92572315293,2.8432009139775327,-0.9567289449034222,1.954189139278928,0.9593524407370687,2.843200913977531,6.798549365293161,2.591870766619528,1.5918707666192164,0.8212377743848696,9.0,53567.49373934491
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,89872.94568645966,127459.35191611297,74614.2428279159,51356.430218893314,0.7051106437886904,1.204501208887627,1.4528705073520933,89872.94568645966,148848.83783843913,2.656214077568227,-0.8862569247076552,1.6562140775682268,0.8988410465383636,2.956128847622081,4.193266984645574,2.590605861764522,1.5906058617642282,0.7563359727905037,9.0,50630.58924399194
SCA8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,77665.51608108902,104495.01256272772,67502.33075838907,46609.34302797605,0.7432461528675054,1.150560509667096,1.4482575031764027,69485.56647712034,133320.78634546118,2.611279278835094,-0.8943747582841983,1.9186831611908925,0.895619928745972,2.611279278835093,4.351421366796731,2.5105257060021313,1.5105257060018003,0.8672941774118663,9.0,55475.69944733754
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,43733.11173021604,57062.31295573485,35176.653201698355,27076.103127023995,0.7664097276277827,1.2432425415646016,1.2991771022835779,43733.11173021603,70404.09279740392,2.6098578402496884,-0.8267986542905728,1.6098578402496893,0.9553629948161205,2.7068995555420123,3.3981251289977896,6.190431221480051,5.190431221479626,0.7809011851749823,9.0,22788.16874656741
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,45073.33910161512,44908.689129410064,31277.746870696647,22867.02166507202,1.0036663277284847,1.4410673277698025,1.3678102609432297,45073.33910161512,65873.04188925993,2.46146354368717,-0.9210467274656551,1.4614635436871701,0.9666802778794217,3.695194559666249,5.033034761518573,7.735131244372644,6.735131244372255,0.7872564280078052,9.0,2001.8899026133367
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,45073.33910161512,44908.689129410064,31277.746870696647,22867.02166507202,1.0036663277284847,1.4410673277698025,1.3678102609432297,45073.33910161512,65873.04188925993,2.46146354368717,-0.9210467274656551,1.4614635436871701,0.9666802778794217,3.695194559666249,5.033034761518573,7.735131244372644,6.735131244372255,0.7872564280078052,9.0,18495.817905045078
SCA8-0,moderate,SAA,search_sampled,10,ambiguous,1.0,72668.23450635404,101943.72415112324,54797.68296035487,40750.72461984224,0.7128269553761771,1.3261187440886542,1.3447045045592372,59243.181417059386,110339.41528840798,2.3336551088307953,-0.7957851316715455,1.8624829499219833,0.951060674631159,2.333655108830795,3.1294737891684914,0.0013906452838830913,-0.9986093547164316,0.841650045595646,9.0,50124.7321231736
SCA8-0,moderate,SAA,search_sampled,5,certified_infeasible,-1.0,70072.48331676003,116191.4487320721,63812.5133421476,47146.72370501528,0.6030778003150765,1.098099411020656,1.353487757524909,68668.51741599423,127660.95239787415,2.8018055093947276,-0.9184349476795886,1.8590899760439483,0.8550563318739829,2.8018055093947263,4.95179820746918,1.9966615462340684,0.9966615462337142,0.8613971360438184,9.0,66998.81894455009
SCA8-0,moderate,SAA,search_sampled,6,certified_feasible,1.0,52187.67846930848,72096.10614943723,44037.21252547846,33583.29475781877,0.7238626502398958,1.1850813318194113,1.3112832687515226,52187.67846930846,88811.97970369899,2.701780617735836,-0.9393092948226309,1.701780617735837,0.8067038467105185,3.2314145739822124,5.7405553137857845,2.164379694593627,1.164379694593225,0.8554417671900361,9.0,1942.8434572585975
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,85718.5045752288,102336.23090229472,57990.10940174978,43068.20035340699,0.8376163927423548,1.4781573178519016,1.3464716177109166,65728.87950944835,114282.83764762167,2.1000333364318906,-0.6678390671622478,1.7387005301253282,0.9112895216692927,2.1000333364318906,2.453808813893474,2.4569875962749617,1.4569875962746575,0.8763089973008332,9.0,71034.0276305224
SCA8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,85718.50457522881,102336.23090229474,57990.10940174975,36277.74514457507,0.8376163927423548,1.4781573178519025,1.5985036878848442,65728.87950944836,114282.83764762168,2.1000333364318906,-0.6678390671622476,1.738700530125328,0.9112895216692928,2.10003333643189,2.453808813893473,1.8162372495392733,0.8162372495389784,0.8763089973008332,9.0,72428.36663394835
SCA8-0,moderate,SAA,search_sampled,4,certified_infeasible,-1.0,70654.31372394788,106685.15902557915,59728.97814529649,45934.21380064646,0.6622693762588627,1.1829151597416327,1.3003156732913514,54752.41721216579,120090.07203450923,2.4746187462778106,-0.945019123298807,2.1933291377650015,0.9015974936445315,2.4746187462778098,6.031275508929163,1.3692357572712428,0.36923575727089997,0.8638679283323786,9.0,48034.76090431073
SCA8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,68050.14399702278,96452.02853555164,63743.069637542656,47908.25723890177,0.7055335696951144,1.0675692963010899,1.330523657324419,68050.14399702277,127547.55186084274,2.874317148637084,-0.9491046919806942,1.8743171486370847,0.8529036183633888,2.9409209573796367,6.2686803393588315,3.1392853598378903,2.13928535983751,0.8731750949387482,9.0,37675.506164280574
SCA8-0,moderate,SAA,search_sampled,6,certified_feasible,1.0,67884.8109849195,75039.59293193874,51955.52190434826,37103.12085595883,0.9046532414760211,1.3065947275036052,1.400300586736334,67884.8109849195,107028.28464907577,2.576616080920545,-0.9151944795205443,1.5766160809205452,0.931837037754864,3.326680947393824,4.856271242745487,1.14385698370009,0.1438569836997703,0.81664554977464,9.0,1613.7379337228995
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,60686.76048640232,93160.59563514854,53310.82520528041,37464.211553528636,0.6514209153843777,1.1383571770408711,1.422980038672647,60686.76048640232,106608.54070292573,2.756701788799763,-0.8913598327812354,1.756701788799763,0.9705642612273282,2.8219454345257677,4.290617355365447,1.6220450428188706,0.6220450428185196,0.8268340677795192,9.0,44391.51424869763
SCA8-0,moderate,SAA,search_sampled,10,ambiguous,1.0,72668.23450635404,101943.72415112324,54797.68296035487,36080.91806101249,0.7128269553761771,1.3261187440886542,1.5187441424769876,59243.181417059386,110339.41528840797,2.333655108830795,-0.7957851316715456,1.862482949921983,0.9510606746311587,2.3336551088307953,3.1294737891684923,0.0013906452838830913,-0.9986093547164316,0.841650045595646,9.0,49939.001790842914
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,60319.986761859676,91564.81954986948,52695.89095464559,37798.182226069956,0.6587681498024167,1.1446810305148083,1.3941382323486569,60319.98676185964,105390.12168194953,2.747184098332523,-0.8889469217471309,1.7471840983325242,0.9750999244257716,2.823989975614049,4.24374907786405,1.8582098317539366,0.8582098317535867,0.8263478977251039,9.0,40380.74654982059
SCA8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,60319.986761859676,91564.8195498695,52695.89095464559,42454.7321367591,0.6587681498024166,1.1446810305148083,1.2412253782428004,60319.98676185965,105390.12168194953,2.747184098332523,-0.8889469217471309,1.747184098332524,0.9750999244257715,2.8239899756140496,4.24374907786405,1.8244461571499262,0.8244461571495757,0.8263478977251036,9.0,43164.65843752077
SCA8-0,moderate,SAA,search_sampled,7,certified_feasible,1.0,45152.04692393681,57566.579565922526,35201.749368301214,26746.09587560672,0.7843447928364551,1.282664859962776,1.3161453369501421,45152.04692393681,70272.66154861644,2.5563560532925083,-0.876343071339016,1.5563560532925085,0.9682550805035022,3.067636026979367,4.02166387536296,7.172641748507289,6.1726417485068925,0.7023305471153378,9.0,19975.29001200902
SCA8-0,moderate,SAA,search_sampled,7,certified_feasible,1.0,45152.04692393681,57566.579565922526,35201.749368301214,26576.31929927777,0.7843447928364551,1.282664859962776,1.3245532224342988,45152.04692393681,70272.66154861644,2.5563560532925083,-0.876343071339016,1.5563560532925085,0.9682550805035023,3.067636026979367,4.02166387536296,7.172641748507289,6.1726417485068925,0.7023305471153378,9.0,21621.22535757839
SCA8-0,moderate,SAA,search_sampled,10,ambiguous,1.0,71118.54365928796,99683.58274609214,53839.549191782164,40552.8059616665,0.7134428930031208,1.3209349767390546,1.327640539662663,58335.102053318085,108300.75521920626,2.343071844536597,-0.7972944014454709,1.8565280835579876,0.9478717542724154,2.343071844536597,3.1411026267035473,0.19336151263072549,-0.8066384873695932,0.8435552286803343,9.0,49325.043957949485
SCA8-0,moderate,SAA,search_sampled,7,ambiguous,1.0,52617.143209226386,70161.38641615458,45518.08365876135,34966.38056699524,0.7499444622877541,1.1559613010882677,1.3017670951544198,52617.14320922638,91167.73751232278,2.7326622456450003,-0.8926387940889955,1.732662245645001,0.8803343565026145,2.8664432195368605,4.316098102036098,0.45927236422602047,-0.5407276357744024,0.8477807725094719,9.0,2701.3326304810835
SCA8-0,moderate,SAA,search_sampled,9,certified_infeasible,-1.0,82179.2951142774,105011.50933797417,53878.74041618894,34357.5617791284,0.782574173367869,1.5252638513721637,1.5681770657229612,63616.78762244498,109075.31005265904,2.101406411857887,-0.6622751685182381,1.714568027232101,0.8671019880507886,2.1014064118578872,2.43351204960773,1.7754181265060258,0.7754181265057206,0.854232489932581,9.0,1874.1474021205722
SCA8-0,moderate,SAA,search_sampled,7,ambiguous,1.0,70352.84442747165,102303.00428341303,58011.823228624206,47147.674319210586,0.6876908935398524,1.2127328622341615,1.2304280978072966,70352.84442747165,115380.99074914152,2.640033060327652,-0.8423244947747288,1.640033060327652,0.9760063045439867,2.742266755091248,3.561499454922621,0.5616070013245837,-0.438392998675733,0.6874902124607101,9.0,31051.737981398423
SCA8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,75838.74079421465,107080.4355727004,63828.67977874573,43463.05347256869,0.7082408694791427,1.1881608871920948,1.4685732979858541,67934.77291513773,127229.17624690048,2.5734070360108916,-0.8706690634433644,1.8728137415846182,0.8605570466252811,2.573407036010891,3.9324552260616707,2.218098988014282,1.2180989880139481,0.8431374504862689,9.0,53687.18279526259
SCA8-0,moderate,SAA,search_sampled,7,ambiguous,-1.0,74463.41752508932,109310.07552054916,67977.07698549205,42714.51022203692,0.6812127534491637,1.0954195271000193,1.5914282203433032,74463.41752508927,136356.9262146475,2.831193500737514,-0.9667651867300354,1.8311935007375157,0.9471869514473047,3.1407312366448434,7.757439126589785,0.9015891240525248,-0.09841087594779567,0.8252589187623101,9.0,42863.69988838775
SCA8-0,moderate,SAA,search_sampled,7,ambiguous,-1.0,74463.41752508932,109310.07552054914,67977.07698549205,46449.239375494064,0.6812127534491638,1.0954195271000193,1.463470185937119,74463.41752508927,136356.9262146475,2.831193500737514,-0.9667651867300353,1.8311935007375157,0.9471869514473047,3.140731236644843,7.757439126589771,0.35573276189707836,-0.6442672381032343,0.8252589187623103,9.0,37841.20000494656
SCA8-0,moderate,SAA,search_sampled,2,certified_feasible,1.0,18983.663724105932,28989.09278386626,16389.451540661983,16326.958353108093,0.6548553921863742,1.158285478742699,1.0038276074576986,16317.89721068566,32918.177317804424,2.593602333250819,-0.9210561939682665,2.0173051032732445,1.0,2.5936023332508182,5.033336519255222,29.520640898280362,28.520640898279616,0.8263757427822903,9.0,12312.233065571458
SCA8-0,moderate,SAA,search_sampled,4,ambiguous,-1.0,74463.21805618051,114538.12422499584,64243.667707339206,49491.15662735254,0.6501173173563313,1.1590748273494638,1.2980837807260563,62428.290375449724,129256.78655591536,2.574224992354531,-0.9331586638303675,2.070484163166293,0.965563840964034,2.57422499235453,5.470064361979235,0.9501315517878041,-0.049868448212517076,0.829426063052906,9.0,45498.10663045925
SCA8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,82444.71819697216,106272.94338162862,70149.99973639712,44658.7778309768,0.7757827681586954,1.1752632716575186,1.5707998101044935,72640.70826984705,137813.7951989981,2.5526741806071724,-0.8726586813148044,1.8971978451400124,0.9299865824575172,2.5526741806071716,3.963057069524939,2.0054708534446832,1.0054708534443755,0.85972094445973,9.0,3733.6800630788202
SCA8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,51618.702607815314,79914.48588181626,42700.164270862864,35571.16458111089,0.6459242281074429,1.2088642629189639,1.2004151332604285,46173.95346525776,85870.65856586483,2.5580769248379056,-0.8627155845110994,1.8597207326090388,0.9959092069903659,2.5580769248379065,3.816843721257462,4.975166687171345,3.975166687170979,0.8104544220721324,9.0,35950.17949884631
SCA8-0,moderate,SAA,search_sampled,6,certified_feasible,1.0,63943.795781827685,69997.79468181063,36588.81163319523,22848.964731786178,0.913511576650341,1.7476324845657085,1.6013334548280413,44483.81033616776,73373.48656275975,1.843138891864496,-0.5014915495596877,1.6494424827430556,0.9579272684195616,1.8431388918644964,2.0029897899144675,1.5471123080363698,0.5471123080360359,0.8717027342040812,9.0,342.18984597820963
SCA8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,52789.60815890866,79634.2587127054,41677.953344830574,34996.77232712561,0.6629007290613009,1.266607496825568,1.1909084916532846,45160.86920399081,83941.9901600687,2.445611245596495,-0.8308093493655911,1.8587328286553626,0.929498823916065,2.445611245596494,3.4381658123319223,3.270045049657792,2.2700450496574107,0.8489902396050442,9.0,38848.99261653602
SCA8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,52789.60815890864,79634.25871270538,41677.953344830574,29532.23510595468,0.6629007290613007,1.2666074968255674,1.4112698614005992,45160.86920399081,83941.9901600687,2.4456112455964965,-0.8308093493655911,1.8587328286553626,0.9294988239160652,2.445611245596494,3.4381658123319223,3.2700450496577935,2.270045049657412,0.8489902396050442,9.0,38833.20168654228
